Country Name,Country Code,year,borrow_any,fin_account,distance,lack_doc,lack_trust,save_fin_acc,credit_c_purch,mm_account,save_any,imputer
Indonesia,IDN,2021,0.4159,0.5051,0.2119,0.1694,0.0623,0.1956,0.30153571428571424,0.0929,0.4907999999999999,Media
"Iran, Islamic Rep.",IRN,2021,0.6109,0.8962,0.0154,0.0132,0.0282,0.2382,0.30153571428571424,0.1239,0.4665999999999999,Media
Iraq,IRQ,2021,0.5287,0.1576,0.2307,0.1675,0.3566,0.0182,0.30153571428571424,0.0481,0.3686999999999999,Media
Ireland,IRL,2021,0.6171,0.9966,0.1474056818181818,0.1557090909090909,0.12651136363636362,0.6346,0.4896999999999999,0.24118787878787876,0.8527,Media
Israel,ISR,2021,0.8304,0.9293,0.0049,0.0202,0.0134,0.5935,0.7414000000000001,0.24118787878787876,0.6914,Media
Italy,ITA,2021,0.589,0.9729,0.1474056818181818,0.1557090909090909,0.12651136363636362,0.4886999999999999,0.4959,0.24118787878787876,0.7273999999999999,Media
Jamaica,JAM,2021,0.3182,0.7267,0.0852,0.1196,0.1139,0.2404,0.0578,0.1266,0.6349,Media
Japan,JPN,2021,0.6422,0.9849,0.1474056818181818,0.1557090909090909,0.12651136363636362,0.6383,0.5979,0.24118787878787876,0.8194,Media
Jordan,JOR,2021,0.5353,0.4335,0.0519,0.0578,0.0678,0.04,0.30153571428571424,0.1066,0.2414,Media
Kazakhstan,KAZ,2021,0.4739,0.8111,0.0978999999999999,0.0369,0.0716,0.1911,0.1828999999999999,0.24118787878787876,0.4018,Media
Kenya,KEN,2021,0.7615999999999999,0.5057,0.1641,0.2092999999999999,0.132,0.2145,0.30153571428571424,0.6866,0.6677,Media
"Korea, Rep.",KOR,2021,0.7465999999999999,0.9867,0.1474056818181818,0.1557090909090909,0.12651136363636362,0.5947,0.6577,0.24118787878787876,0.6973,Media
Kosovo,XKX,2021,0.4075,0.5801,0.0723,0.0738,0.0647,0.1033,0.0906,0.24118787878787876,0.3821,Media
Kuwait,KWT,2021,0.5107146341463414,0.6520886178861788,0.1474056818181818,0.1557090909090909,0.12651136363636362,0.27141382113821133,0.30153571428571424,0.24118787878787876,0.5276739837398373,Media
Kyrgyz Republic,KGZ,2021,0.4296999999999999,0.4097,0.2503,0.1389,0.1524,0.0629,0.30153571428571424,0.1143,0.324,Media
Lao PDR,LAO,2021,0.4165,0.3732,0.2876,0.2678999999999999,0.1098,0.1705,0.30153571428571424,0.0548,0.5640999999999999,Media
Latvia,LVA,2021,0.3892,0.9662,0.1474056818181818,0.1557090909090909,0.12651136363636362,0.4286999999999999,0.1336,0.24118787878787876,0.6955,Media
Lebanon,LBN,2021,0.3118,0.207,0.0296,0.0523,0.3037,0.0259,0.30153571428571424,0.24118787878787876,0.165,Media
